[2025-03-09T11:09:45.257+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/9562b7148f754f608d0627291825c6e4/tags/mlflow.user
[2025-03-09T11:09:45.258+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/982d2225d28f41a58e5a68394f5b3418/meta.yaml
[2025-03-09T11:09:45.258+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/982d2225d28f41a58e5a68394f5b3418/metrics/accuracy
[2025-03-09T11:09:45.258+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/982d2225d28f41a58e5a68394f5b3418/metrics/f1_score
[2025-03-09T11:09:45.258+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/982d2225d28f41a58e5a68394f5b3418/metrics/precision
[2025-03-09T11:09:45.258+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/982d2225d28f41a58e5a68394f5b3418/metrics/recall
[2025-03-09T11:09:45.258+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/982d2225d28f41a58e5a68394f5b3418/params/model_type
[2025-03-09T11:09:45.259+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/982d2225d28f41a58e5a68394f5b3418/tags/mlflow.log-model.history
[2025-03-09T11:09:45.259+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/982d2225d28f41a58e5a68394f5b3418/tags/mlflow.runName
[2025-03-09T11:09:45.259+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/982d2225d28f41a58e5a68394f5b3418/tags/mlflow.source.git.commit
[2025-03-09T11:09:45.259+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/982d2225d28f41a58e5a68394f5b3418/tags/mlflow.source.name
[2025-03-09T11:09:45.259+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/982d2225d28f41a58e5a68394f5b3418/tags/mlflow.source.type
[2025-03-09T11:09:45.259+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/982d2225d28f41a58e5a68394f5b3418/tags/mlflow.user
[2025-03-09T11:09:45.260+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/99d7a480377c4d37acb5615b9f481ec9/meta.yaml
[2025-03-09T11:09:45.260+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/99d7a480377c4d37acb5615b9f481ec9/metrics/accuracy
[2025-03-09T11:09:45.260+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/99d7a480377c4d37acb5615b9f481ec9/metrics/f1_score
[2025-03-09T11:09:45.260+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/99d7a480377c4d37acb5615b9f481ec9/metrics/precision
[2025-03-09T11:09:45.260+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/99d7a480377c4d37acb5615b9f481ec9/metrics/recall
[2025-03-09T11:09:45.260+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/99d7a480377c4d37acb5615b9f481ec9/params/model_type
[2025-03-09T11:09:45.261+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/99d7a480377c4d37acb5615b9f481ec9/tags/mlflow.log-model.history
[2025-03-09T11:09:45.261+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/99d7a480377c4d37acb5615b9f481ec9/tags/mlflow.runName
[2025-03-09T11:09:45.261+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/99d7a480377c4d37acb5615b9f481ec9/tags/mlflow.source.git.commit
[2025-03-09T11:09:45.261+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/99d7a480377c4d37acb5615b9f481ec9/tags/mlflow.source.name
[2025-03-09T11:09:45.261+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/99d7a480377c4d37acb5615b9f481ec9/tags/mlflow.source.type
[2025-03-09T11:09:45.261+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/99d7a480377c4d37acb5615b9f481ec9/tags/mlflow.user
[2025-03-09T11:09:45.261+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a4e93c132d5a47e4acc941a678ba64b6/meta.yaml
[2025-03-09T11:09:45.262+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a4e93c132d5a47e4acc941a678ba64b6/metrics/accuracy
[2025-03-09T11:09:45.262+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a4e93c132d5a47e4acc941a678ba64b6/metrics/f1_score
[2025-03-09T11:09:45.262+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a4e93c132d5a47e4acc941a678ba64b6/metrics/precision
[2025-03-09T11:09:45.262+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a4e93c132d5a47e4acc941a678ba64b6/metrics/recall
[2025-03-09T11:09:45.262+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a4e93c132d5a47e4acc941a678ba64b6/params/model_type
[2025-03-09T11:09:45.262+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a4e93c132d5a47e4acc941a678ba64b6/tags/mlflow.log-model.history
[2025-03-09T11:09:45.263+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a4e93c132d5a47e4acc941a678ba64b6/tags/mlflow.runName
[2025-03-09T11:09:45.263+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a4e93c132d5a47e4acc941a678ba64b6/tags/mlflow.source.git.commit
[2025-03-09T11:09:45.263+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a4e93c132d5a47e4acc941a678ba64b6/tags/mlflow.source.name
[2025-03-09T11:09:45.263+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a4e93c132d5a47e4acc941a678ba64b6/tags/mlflow.source.type
[2025-03-09T11:09:45.263+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a4e93c132d5a47e4acc941a678ba64b6/tags/mlflow.user
[2025-03-09T11:09:45.263+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a519bd02a5a84d9fbd6aee12918c2d2c/meta.yaml
[2025-03-09T11:09:45.264+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a519bd02a5a84d9fbd6aee12918c2d2c/metrics/accuracy
[2025-03-09T11:09:45.264+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a519bd02a5a84d9fbd6aee12918c2d2c/metrics/f1_score
[2025-03-09T11:09:45.264+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a519bd02a5a84d9fbd6aee12918c2d2c/metrics/precision
[2025-03-09T11:09:45.264+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a519bd02a5a84d9fbd6aee12918c2d2c/metrics/recall
[2025-03-09T11:09:45.264+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a519bd02a5a84d9fbd6aee12918c2d2c/params/model_type
[2025-03-09T11:09:45.265+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a519bd02a5a84d9fbd6aee12918c2d2c/tags/mlflow.log-model.history
[2025-03-09T11:09:45.265+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a519bd02a5a84d9fbd6aee12918c2d2c/tags/mlflow.runName
[2025-03-09T11:09:45.265+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a519bd02a5a84d9fbd6aee12918c2d2c/tags/mlflow.source.git.commit
[2025-03-09T11:09:45.265+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a519bd02a5a84d9fbd6aee12918c2d2c/tags/mlflow.source.name
[2025-03-09T11:09:45.265+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a519bd02a5a84d9fbd6aee12918c2d2c/tags/mlflow.source.type
[2025-03-09T11:09:45.266+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a519bd02a5a84d9fbd6aee12918c2d2c/tags/mlflow.user
[2025-03-09T11:09:45.266+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a6e21687fc1a4c35917a4df2f799387b/meta.yaml
[2025-03-09T11:09:45.266+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a6e21687fc1a4c35917a4df2f799387b/metrics/accuracy
[2025-03-09T11:09:45.266+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a6e21687fc1a4c35917a4df2f799387b/metrics/f1_score
[2025-03-09T11:09:45.266+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a6e21687fc1a4c35917a4df2f799387b/metrics/precision
[2025-03-09T11:09:45.266+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a6e21687fc1a4c35917a4df2f799387b/metrics/recall
[2025-03-09T11:09:45.266+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a6e21687fc1a4c35917a4df2f799387b/params/model_type
[2025-03-09T11:09:45.267+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a6e21687fc1a4c35917a4df2f799387b/tags/mlflow.log-model.history
[2025-03-09T11:09:45.267+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a6e21687fc1a4c35917a4df2f799387b/tags/mlflow.runName
[2025-03-09T11:09:45.267+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a6e21687fc1a4c35917a4df2f799387b/tags/mlflow.source.git.commit
[2025-03-09T11:09:45.267+0000] {subprocess.py:93} INFO - 	deleted:    mlruns/0/a6e21687fc1a4c35917a4df2f799387b/tags/mlflow.source.name
